 0.247187E+00  0.679744E+00  0.245646E+00
 0.247795E+00  0.586246E+00  0.242363E+00
 0.248403E+00  0.593822E+00  0.248745E+00
 0.249011E+00  0.585725E+00  0.246883E+00
 0.249619E+00  0.619248E+00  0.240050E+00
 0.250227E+00  0.891626E+00  0.237798E+00
 0.250835E+00  0.724063E+00  0.243182E+00
 0.251443E+00  0.878914E+00  0.239124E+00
 0.252051E+00  0.775128E+00  0.262002E+00
 0.252659E+00  0.911497E+00  0.240817E+00
 0.253267E+00  0.837945E+00  0.234001E+00
 0.253875E+00  0.669788E+00  0.236800E+00
 0.254483E+00  0.873142E+00  0.239217E+00
 0.255091E+00  0.602857E+00  0.237436E+00
 0.255699E+00  0.451801E+00  0.240455E+00
 0.256307E+00  0.552727E+00  0.230531E+00
 0.256915E+00  0.661328E+00  0.232521E+00
 0.257523E+00  0.639904E+00  0.232249E+00
 0.258131E+00  0.723032E+00  0.230003E+00
 0.258739E+00  0.762288E+00  0.235027E+00
 0.259347E+00  0.636532E+00  0.245251E+00
 0.259955E+00  0.897541E+00  0.229906E+00
 0.260563E+00  0.928109E+00  0.227142E+00
 0.261171E+00  0.104775E+01  0.228905E+00
 0.261779E+00  0.743431E+00  0.236908E+00
 0.262387E+00  0.757047E+00  0.231943E+00
 0.262995E+00  0.582876E+00  0.234952E+00
 0.263603E+00  0.491278E+00  0.270102E+00
 0.264211E+00  0.503714E+00  0.394645E+00
 0.264819E+00  0.239883E+00  0.262483E+00
 0.265427E+00  0.372183E+00  0.239514E+00
 0.266035E+00  0.413813E+00  0.234366E+00
 0.266643E+00  0.533441E+00  0.233068E+00
 0.267251E+00  0.514688E+00  0.229325E+00
 0.267859E+00  0.491421E+00  0.236023E+00
 0.268467E+00  0.249785E+00  0.233075E+00
 0.269075E+00  0.182900E+00  0.236171E+00
 0.269683E+00  0.283325E+00  0.227978E+00
 0.270291E+00  0.431870E+00  0.230816E+00
 0.270899E+00  0.507169E+00  0.235722E+00
 0.271507E+00  0.444534E+00  0.298404E+00
 0.272115E+00  0.494030E+00  0.394851E+00
 0.272723E+00  0.383116E+00  0.301995E+00
 0.273331E+00  0.355335E+00  0.425664E+00
 0.273939E+00  0.248284E+00  0.274313E+00
 0.274547E+00  0.640568E+00  0.231615E+00
 0.275155E+00  0.510073E+00  0.230957E+00
 0.275763E+00  0.720836E+00  0.239056E+00
 0.276371E+00  0.708325E+00  0.230094E+00
 0.276979E+00  0.550466E+00  0.224177E+00
 0.277587E+00  0.474934E+00  0.221471E+00
 0.278195E+00  0.462128E+00  0.224428E+00
 0.278803E+00  0.455025E+00  0.216913E+00
 0.279411E+00  0.419769E+00  0.220086E+00
 0.280019E+00  0.600087E+00  0.262948E+00
 0.280626E+00  0.618002E+00  0.405017E+00
 0.281234E+00  0.596214E+00  0.531181E+00
 0.281842E+00  0.816518E+00  0.115509E+01
 0.282450E+00  0.783857E+00  0.560993E+00
 0.283058E+00  0.765776E+00  0.235685E+00
 0.283666E+00  0.560191E+00  0.221072E+00
 0.284274E+00  0.565341E+00  0.221017E+00
 0.284882E+00  0.553484E+00  0.238879E+00
 0.285490E+00  0.528951E+00  0.230023E+00
 0.286098E+00  0.467882E+00  0.229930E+00
 0.286706E+00  0.486357E+00  0.226713E+00
 0.287314E+00  0.379673E+00  0.219357E+00
 0.287922E+00  0.641179E+00  0.213980E+00
 0.288530E+00  0.530079E+00  0.212873E+00
 0.289138E+00  0.560414E+00  0.218232E+00
 0.289746E+00  0.389363E+00  0.210944E+00
 0.290354E+00  0.617256E+00  0.216856E+00
 0.290962E+00  0.580663E+00  0.216666E+00
 0.291570E+00  0.741452E+00  0.210864E+00
 0.292178E+00  0.690432E+00  0.215485E+00
 0.292786E+00  0.580227E+00  0.220488E+00
 0.293394E+00  0.530813E+00  0.212773E+00
 0.294002E+00  0.452636E+00  0.207606E+00
 0.294610E+00  0.537976E+00  0.209590E+00
 0.295217E+00  0.475916E+00  0.205434E+00
 0.295825E+00  0.683850E+00  0.207557E+00
